Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What Type of Surface is the Graffiti on?,Where is the Graffiti located?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00007557,Graffiti Removal,Wood - Unpainted,Fence,8344 S KNOX AVE,60652,1146828.93372939,1848661.1002763,18,8,70,,41.74054326449403,-87.73764679942717,"{'latitude': '41.74054326449403', 'longitude': '-87.73764679942717', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00007776,Graffiti Removal,Stucco,Front,310 W GRAND AVE,60654,1174130.0191061,1903846.61518399,42,18,8,,41.89166530396447,-87.63605909158508,"{'latitude': '41.89166530396447', 'longitude': '-87.63605909158508', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00007898,Graffiti Removal,Brick - Unpainted,Front,3139 N ELSTON AVE,60618,1157525.44157833,1920683.25188041,1,14,21,,41.93825008172553,-87.69644396830763,"{'latitude': '41.93825008172553', 'longitude': '-87.69644396830763', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00007918,Graffiti Removal,Brick - Unpainted,Side,1735 W DIVISION ST,60622,1164475.36000201,1908042.05147022,1,12,24,33,41.90317506458403,-87.67122436901211,"{'latitude': '41.90317506458403', 'longitude': '-87.67122436901211', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00007928,Graffiti Removal,Brick - Painted,Rear,2420 N KEDZIE BLVD,60647,1154629.73867137,1916024.1541961,35,14,22,,41.92547217869142,-87.70738751590368,"{'latitude': '41.92547217869142', 'longitude': '-87.70738751590368', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00007951,Graffiti Removal,Brick - Unpainted,Front,2621 W BELMONT AVE,60618,1158333.43988996,1921163.9434031,1,14,21,,41.93930603640763,-87.69382221646032,"{'latitude': '41.93930603640763', 'longitude': '-87.69382221646032', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008009,Graffiti Removal,Brick - Unpainted,Side,2086 N MILWAUKEE AVE,60647,1159061.74023281,1913741.01329005,1,14,22,,41.919078912993896,-87.69131912415337,"{'latitude': '41.919078912993896', 'longitude': '-87.69131912415337', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008082,Graffiti Removal,Brick - Painted,Side,1115 W ROSEMONT AVE,60660,1167540.53127167,1941995.30122144,48,24,77,26,41.99627705470257,-87.65901186542787,"{'latitude': '41.99627705470257', 'longitude': '-87.65901186542787', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008090,Graffiti Removal,Metal - Painted,Sign,1458 W HOOD AVE,60660,1165473.83528376,1940944.80101056,48,24,77,,41.99364763496913,-87.6675684737325,"{'latitude': '41.99364763496913', 'longitude': '-87.6675684737325', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008108,Graffiti Removal,Brick - Unpainted,Front,1217 W ROSEDALE AVE,60660,1167033.3672893,1939319.48379135,48,20,77,26,41.98894686845907,-87.66101043085924,"{'latitude': '41.98894686845907', 'longitude': '-87.66101043085924', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008117,Graffiti Removal,Aluminum Siding,Garage,2120 N ALBANY AVE,60647,1155178.75321233,1913894.50122614,35,14,22,,41.919928030327895,-87.705437518687,"{'latitude': '41.919928030327895', 'longitude': '-87.705437518687', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008120,Graffiti Removal,Brick - Unpainted,Front,1221 W ROSEDALE AVE,60660,1166985.2672893,1939318.48379135,48,20,77,26,41.98894517860645,-87.66118789300991,"{'latitude': '41.98894517860645', 'longitude': '-87.66118789300991', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008136,Graffiti Removal,Brick - Unpainted,Front,1223 W ROSEDALE AVE,60660,1166961.2672893,1939317.98379135,48,20,77,26,41.98894433357725,-87.66127662408307,"{'latitude': '41.98894433357725', 'longitude': '-87.66127662408307', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008168,Graffiti Removal,Glass,Front,1480 N MILWAUKEE AVE,60622,1163481.1800321,1910017.00001248,1,14,24,33,41.90876698226272,-87.67517501569742,"{'latitude': '41.90876698226272', 'longitude': '-87.67517501569742', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008303,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Garage,1756 W PIERCE AVE,60622,1164401.13248723,1910421.73009024,1,14,24,33,41.90991317887972,-87.67235859235335,"{'latitude': '41.90991317887972', 'longitude': '-87.67235859235335', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008343,Graffiti Removal,Brick - Unpainted,Side,3655 W BELMONT AVE,60618,1151397.85899384,1921031.46640368,35,25,21,,41.93907998505345,-87.71955371125009,"{'latitude': '41.93907998505345', 'longitude': '-87.71955371125009', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008381,Graffiti Removal,Brick - Unpainted,Alley,3254 W BELMONT AVE,60618,1154042.08020072,1921094.19572155,35,17,21,,41.939420243784944,-87.70972090981519,"{'latitude': '41.939420243784944', 'longitude': '-87.70972090981519', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008729,Graffiti Removal,Brick - Unpainted,Alley,3208 N PULASKI RD,60641,1149163.69367639,1921070.56587567,31,17,16,,41.93937235199209,-87.72734067212008,"{'latitude': '41.93937235199209', 'longitude': '-87.72734067212008', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008742,Graffiti Removal,Brick - Unpainted,Alley,3934 W BARRY AVE,60618,1149788.30740633,1920102.33257972,31,25,21,,41.93679242758572,-87.72487826243554,"{'latitude': '41.93679242758572', 'longitude': '-87.72487826243554', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008746,Graffiti Removal,Metal - Painted,Side,4637 W 83RD ST,60652,1147209.34812657,1849128.52638263,18,8,70,,41.741915327619864,-87.73635950893059,"{'latitude': '41.741915327619864', 'longitude': '-87.73635950893059', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008829,Graffiti Removal,Brick - Unpainted,Side,714 N DAMEN AVE,60622,1162941.27488475,1904844.8301198,1,12,24,29,41.89457180390673,-87.67716022247532,"{'latitude': '41.89457180390673', 'longitude': '-87.67716022247532', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-03T00:00:00,13-00008936,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Alley,20 W CHICAGO RIVER,60654,1176305.95490992,1902374.25198164,42,18,8,,41.88755135816027,-87.62873530365287,"{'latitude': '41.88755135816027', 'longitude': '-87.62873530365287', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00002004,Graffiti Removal,Brick - Unpainted,Front,4485 S ARCHER AVE,60632,1154765.01197658,1874658.9675844,14,8,58,39,41.811635379523764,-87.70800997497669,"{'latitude': '41.811635379523764', 'longitude': '-87.70800997497669', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00002025,Graffiti Removal,Brick - Unpainted,Front,4513 W ARMITAGE AVE,60639,1145931.45160065,1912908.68197708,31,25,20,,41.91690056616051,-87.73931337301146,"{'latitude': '41.91690056616051', 'longitude': '-87.73931337301146', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00002122,Graffiti Removal,Brick - Painted,Front,4334 W BELMONT AVE,60641,1146761.02013176,1920919.02763281,31,17,16,,41.939086805453805,-87.7359891263107,"{'latitude': '41.939086805453805', 'longitude': '-87.7359891263107', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00003505,Graffiti Removal,Brick - Unpainted,Side,3224 W FOSTER AVE,60625,1153829.98008955,1934365.22690521,39,17,13,,41.97584622052377,-87.70968162978451,"{'latitude': '41.97584622052377', 'longitude': '-87.70968162978451', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00003785,Graffiti Removal,Brick - Unpainted,Front,2845 W 48TH PL,60632,1158221.60118875,1872387.95002911,14,9,58,39,41.80545523586121,-87.69590329147172,"{'latitude': '41.80545523586121', 'longitude': '-87.69590329147172', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00004317,Graffiti Removal,Brick - Painted,Side,5001 N LINCOLN AVE,60625,1159009.12089838,1933010.41092561,47,20,4,21,41.97199075170144,-87.69056492249693,"{'latitude': '41.97199075170144', 'longitude': '-87.69056492249693', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00004455,Graffiti Removal,Brick - Unpainted,Side,4510 W ADDISON ST,60641,1145660.13992976,1923547.9145969,38,17,16,,41.94632159035924,-87.73990935367691,"{'latitude': '41.94632159035924', 'longitude': '-87.73990935367691', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00004472,Graffiti Removal,Metal - Painted,Mail Box,4158 N OAKLEY AVE,60618,1160288.33969626,1927566.14146991,47,19,5,,41.95760869568326,-87.68629186979197,"{'latitude': '41.95760869568326', 'longitude': '-87.68629186979197', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00004627,Graffiti Removal,Brick - Unpainted,Side,5259 S ROCKWELL ST,60632,1159929.52832864,1869698.71159416,14,9,63,,41.797518673822175,-87.6888767104287,"{'latitude': '41.797518673822175', 'longitude': '-87.6888767104287', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00004729,Graffiti Removal,Wood - Painted,Garage,4452 S RICHMOND ST,60632,1157442.07680588,1874984.58197041,14,9,58,,41.81211168208149,-87.69814574434339,"{'latitude': '41.81211168208149', 'longitude': '-87.69814574434339', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00005061,Graffiti Removal,Wood - Painted,Garage,4551 S SACRAMENTO AVE,60632,1157130.15436638,1874320.02857033,14,9,58,,41.81033793682766,-87.69901585330764,"{'latitude': '41.81033793682766', 'longitude': '-87.69901585330764', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00005078,Graffiti Removal,Brick - Unpainted,Front,5911 W HIGGINS AVE,60630,1135734.82698947,1933114.43577883,45,16,11,,41.97255146362803,-87.77634415594599,"{'latitude': '41.97255146362803', 'longitude': '-87.77634415594599', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00005185,Graffiti Removal,Brick - Unpainted,Front,5916 W HIGGINS AVE,60630,1135679.94759021,1933133.4680024,45,16,11,,41.97281191751458,-87.77644951193119,"{'latitude': '41.97281191751458', 'longitude': '-87.77644951193119', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00005227,Graffiti Removal,Brick - Unpainted,Front,5926 W HIGGINS AVE,60630,1135570.34759021,1933171.6680024,45,16,11,,41.97291413208261,-87.77683651177448,"{'latitude': '41.97291413208261', 'longitude': '-87.77683651177448', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00005296,Graffiti Removal,Brick - Unpainted,Front,6156 W HIGGINS AVE,60630,1134112.75227096,1933763.87941802,45,16,11,,41.974673239773544,-87.78250791650896,"{'latitude': '41.974673239773544', 'longitude': '-87.78250791650896', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00005555,Graffiti Removal,Aluminum Siding,Garage,6331 S SPAULDING AVE,60629,1155486.08838294,1862321.96406879,15,8,66,3,41.77796466269327,-87.70538638338785,"{'latitude': '41.77796466269327', 'longitude': '-87.70538638338785', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00005796,Graffiti Removal,Wood - Painted,Garage,6300 S SPAULDING AVE,60629,1155476.69308704,1862659.54628752,15,8,66,3,41.77888480209332,-87.7057037633941,"{'latitude': '41.77888480209332', 'longitude': '-87.7057037633941', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00006344,Graffiti Removal,Brick - Painted,Garage,2800 W NORTH AVE,60647,1157447.33282534,1910515.50069125,1,14,24,,41.91032666817886,-87.69708554310422,"{'latitude': '41.91032666817886', 'longitude': '-87.69708554310422', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00006893,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,2649 W 51ST ST,60632,1159483.49802878,1870746.51419811,14,9,63,,41.800929053272796,-87.6910729228353,"{'latitude': '41.800929053272796', 'longitude': '-87.6910729228353', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00007067,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,5109 W MONTROSE AVE,60641,1141616.19348685,1928774.20669177,45,16,15,,41.96051882321876,-87.75491863257255,"{'latitude': '41.96051882321876', 'longitude': '-87.75491863257255', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00007287,Graffiti Removal,Brick - Unpainted,Rear,4920 S KEDZIE AVE,60632,1155870.30326597,1871933.91582085,14,8,58,,41.803807607495166,-87.70399723511171,"{'latitude': '41.803807607495166', 'longitude': '-87.70399723511171', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00007326,Graffiti Removal,Brick - Unpainted,Front,4916 S KEDZIE AVE,60632,1155874.60326597,1871787.71582085,14,8,58,,41.80391118851789,-87.70400064953495,"{'latitude': '41.80391118851789', 'longitude': '-87.70400064953495', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008056,Graffiti Removal,Wood - Painted,Garage,4116 S RICHMOND ST,60632,1157399.49701618,1877115.10966853,14,9,58,39,41.81842157310286,-87.69841179016673,"{'latitude': '41.81842157310286', 'longitude': '-87.69841179016673', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008127,Graffiti Removal,Brick - Unpainted,Front,5816 W HIGGINS AVE,60630,1136337.10250103,1932905.11930642,45,16,11,,41.972173812180316,-87.77403838099004,"{'latitude': '41.972173812180316', 'longitude': '-87.77403838099004', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008158,Graffiti Removal,Brick - Unpainted,Rear,4359 W IRVING PARK RD,60641,1146375.04396848,1926222.64378241,38,17,16,,41.95342428161752,-87.73778576567108,"{'latitude': '41.95342428161752', 'longitude': '-87.73778576567108', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008185,Graffiti Removal,Brick - Unpainted,Side,2541 N CICERO AVE,60639,1143962.52482636,1916645.14012563,31,25,19,,41.92731319174772,-87.7462724758646,"{'latitude': '41.92731319174772', 'longitude': '-87.7462724758646', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008190,Graffiti Removal,Brick - Unpainted,Side,2531 N CICERO AVE,60639,1143966.70508611,1916536.90241364,31,25,19,,41.92701823672297,-87.74625993940417,"{'latitude': '41.92701823672297', 'longitude': '-87.74625993940417', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008331,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,4015 S KEDZIE AVE,60632,1155667.98690156,1877754.82981479,14,9,58,,41.82027614623943,-87.70430344957444,"{'latitude': '41.82027614623943', 'longitude': '-87.70430344957444', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008367,Graffiti Removal,Brick - Painted,Side,3452 W 59TH ST,60629,1154290.4599805,1865278.84060346,14,8,63,,41.78624677993347,-87.7104310729898,"{'latitude': '41.78624677993347', 'longitude': '-87.7104310729898', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008467,Graffiti Removal,Brick - Unpainted,Alley,3145 N KILBOURN AVE,60641,1145828.38290346,1920532.25152774,31,25,20,,41.93844373537514,-87.73933426982968,"{'latitude': '41.93844373537514', 'longitude': '-87.73933426982968', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-04T00:00:00,13-00008814,Graffiti Removal,Brick - Painted,Side,2216 W MONTROSE AVE,60618,1160900.40989233,1929188.18413377,47,19,4,21,41.96148033665492,-87.68468744377293,"{'latitude': '41.96148033665492', 'longitude': '-87.68468744377293', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00003155,Graffiti Removal,Metal - Painted,Garage,1620 N CALIFORNIA AVE,60647,1157446.03282534,1910650.60069125,1,14,24,,41.910860932261485,-87.6971587015653,"{'latitude': '41.910860932261485', 'longitude': '-87.6971587015653', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00004003,Graffiti Removal,Metal - Painted,Rear,1422 N HONORE ST,60622,1163183.23626893,1909878.2355915,1,14,24,33,41.90880999754488,-87.67564271752003,"{'latitude': '41.90880999754488', 'longitude': '-87.67564271752003', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00004115,Graffiti Removal,Brick - Unpainted,Side,3457 N LINCOLN AVE,60657,1164154.10493028,1923067.05989753,32,19,6,27,41.9449443245211,-87.6721727003249,"{'latitude': '41.9449443245211', 'longitude': '-87.6721727003249', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00004194,Graffiti Removal,Brick - Unpainted,Front,5408 W FULLERTON AVE,60639,1139891.93586847,1915429.00039956,30,25,19,,41.92414853758906,-87.76144879940622,"{'latitude': '41.92414853758906', 'longitude': '-87.76144879940622', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00005270,Graffiti Removal,Aluminum Siding,Front,5939 W HIGGINS AVE,60630,1135487.74759021,1933200.4680024,45,16,11,,41.97283818634721,-87.77742389785162,"{'latitude': '41.97283818634721', 'longitude': '-87.77742389785162', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00005287,Graffiti Removal,Brick - Painted,Front,6120 W HIGGINS AVE,60630,1134368.45227096,1933654.57941802,45,16,11,,41.97428262532721,-87.7813058818438,"{'latitude': '41.97428262532721', 'longitude': '-87.7813058818438', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00005670,Graffiti Removal,Brick - Unpainted,Front,6432 S WESTERN AVE,60636,1161477.69268562,1861937.01010275,15,8,66,3,41.77642153060293,-87.68371482830092,"{'latitude': '41.77642153060293', 'longitude': '-87.68371482830092', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00006184,Graffiti Removal,Brick - Painted,Side,5109 N MCVICKER AVE,60630,1134870.03481732,1933510.27093357,45,16,11,,41.973882385509626,-87.77928164702882,"{'latitude': '41.973882385509626', 'longitude': '-87.77928164702882', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00006384,Graffiti Removal,Brick - Unpainted,Side,2657 S AVERS AVE,60623,1151135.45687903,1886062.29150931,22,10,30,25,41.842611587112685,-87.7206967088948,"{'latitude': '41.842611587112685', 'longitude': '-87.7206967088948', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00007560,Graffiti Removal,Wood - Painted,Garage,4202 S ARTESIAN AVE,60632,1160719.96530865,1876698.71738964,12,9,58,,41.81724658459355,-87.68609362257959,"{'latitude': '41.81724658459355', 'longitude': '-87.68609362257959', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00007976,Graffiti Removal,Brick - Unpainted,Front,2619 W BELMONT AVE,60618,1158345.93988996,1921164.1434031,1,14,21,,41.93930639292327,-87.6937519457373,"{'latitude': '41.93930639292327', 'longitude': '-87.6937519457373', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00008064,Graffiti Removal,Brick - Unpainted,Side,3921 W ADDISON ST,60618,1149498.53991442,1923641.45367927,30,17,21,,41.94628511038243,-87.72584518998848,"{'latitude': '41.94628511038243', 'longitude': '-87.72584518998848', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00008070,Graffiti Removal,Brick - Unpainted,Front,2745 N DAMEN AVE,60647,1162508.99846565,1918098.31561661,32,19,7,,41.930998593243636,-87.6781091612301,"{'latitude': '41.930998593243636', 'longitude': '-87.6781091612301', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00008073,Graffiti Removal,Other / Unknown Surface,Sign,4528 W MONTROSE AVE,60641,1145035.7660061,1928855.04169622,45,17,16,,41.960895657755366,-87.7421788453528,"{'latitude': '41.960895657755366', 'longitude': '-87.7421788453528', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00008128,Graffiti Removal,Brick - Unpainted,Rear,2440 S KEDZIE AVE,60623,1155412.37219619,1887612.61253262,22,10,30,,41.846926188119575,-87.70525893558471,"{'latitude': '41.846926188119575', 'longitude': '-87.70525893558471', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00008430,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Rear,6815 W ARCHER AVE,60638,1131824.03502629,1867312.5460772,23,8,56,,41.79203362552781,-87.79222447162725,"{'latitude': '41.79203362552781', 'longitude': '-87.79222447162725', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-07T00:00:00,13-00008793,Graffiti Removal,Wood - Painted,Rear,4519 W 84TH PL,60652,1147737.50932534,1848009.73789495,18,8,70,,41.73864642856719,-87.73454543065967,"{'latitude': '41.73864642856719', 'longitude': '-87.73454543065967', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00001962,Graffiti Removal,Metal - Painted,Garage,4228 W WELLINGTON AVE,60641,1147339.16811789,1919601.81231783,31,25,20,,41.935489289845606,-87.73401247151456,"{'latitude': '41.935489289845606', 'longitude': '-87.73401247151456', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00001988,Graffiti Removal,Brick - Unpainted,Alley,2342 S WENTWORTH AVE,60616,1175343.24548583,1888680.82993097,25,9,34,,41.84970609049626,-87.63208955920663,"{'latitude': '41.84970609049626', 'longitude': '-87.63208955920663', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00002485,Graffiti Removal,Brick - Unpainted,Garage,800 S BISHOP ST,60607,1166839.02992825,1896544.31198816,25,12,28,,41.87163631679846,-87.66308015385894,"{'latitude': '41.87163631679846', 'longitude': '-87.66308015385894', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00003708,Graffiti Removal,Metal - Painted,Garage,3003 N KILPATRICK AVE,60641,1144523.12807765,1919553.02110574,31,25,19,,41.93536640464349,-87.74414277621472,"{'latitude': '41.93536640464349', 'longitude': '-87.74414277621472', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00004276,Graffiti Removal,Wood - Painted,Garage,3353 S LITUANICA AVE,60608,1170854.39529501,1882671.22383131,11,9,60,,41.83322556027167,-87.64844724286172,"{'latitude': '41.83322556027167', 'longitude': '-87.64844724286172', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00004524,Graffiti Removal,Metal - Painted,Alley,3415 S LITUANICA AVE,60608,1170864.83302229,1882236.45909312,11,9,60,,41.832261863761495,-87.6484235900241,"{'latitude': '41.832261863761495', 'longitude': '-87.6484235900241', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00004676,Graffiti Removal,Metal - Painted,Dumpster,3422 S HALSTED ST,60608,1171529.95661522,1882133.19992801,11,9,60,,41.8320127428544,-87.64628123589482,"{'latitude': '41.8320127428544', 'longitude': '-87.64628123589482', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00004953,Graffiti Removal,Metal - Painted,Garage,2544 N KILBOURN AVE,60639,1145949.76982059,1916814.02010653,31,25,20,,41.927744118558095,-87.7392592522406,"{'latitude': '41.927744118558095', 'longitude': '-87.7392592522406', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00005004,Graffiti Removal,Wood - Painted,Garage,2749 N KILBOURN AVE,60639,1145912.44891589,1917943.54302981,31,25,20,,41.93103637191464,-87.73908125288146,"{'latitude': '41.93103637191464', 'longitude': '-87.73908125288146', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00005106,Graffiti Removal,Metal - Painted,Garage,3459 S LITUANICA AVE,60608,1170872.91839239,1881885.76361948,11,9,60,,41.83096965572361,-87.64839765743933,"{'latitude': '41.83096965572361', 'longitude': '-87.64839765743933', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00005535,Graffiti Removal,Metal - Painted,Pole,3313 S LITUANICA AVE,60608,1170846.17912937,1882999.66727863,11,9,60,,41.83436679336777,-87.64846874496652,"{'latitude': '41.83436679336777', 'longitude': '-87.64846874496652', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00005652,Graffiti Removal,Brick - Unpainted,Side,2101 N PULASKI RD,60639,1149372.80706654,1913666.74157109,30,25,22,,41.91904149382751,-87.72646925737757,"{'latitude': '41.91904149382751', 'longitude': '-87.72646925737757', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00005676,Graffiti Removal,Brick - Unpainted,Side,3365 N MILWAUKEE AVE,60641,1148629.43121141,1922147.85149843,30,17,16,,41.942420777911046,-87.72907226006456,"{'latitude': '41.942420777911046', 'longitude': '-87.72907226006456', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00005697,Graffiti Removal,Brick - Unpainted,Side,4015 W NORTH AVE,60639,1149473.96650178,1910337.21718972,30,25,23,,41.909766279337504,-87.72709063104148,"{'latitude': '41.909766279337504', 'longitude': '-87.72709063104148', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00005814,Graffiti Removal,Brick - Unpainted,Side,4025 W NORTH AVE,60639,1149196.2412262,1910330.01960567,30,25,23,,41.909759684595336,-87.72756212123059,"{'latitude': '41.909759684595336', 'longitude': '-87.72756212123059', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-08T00:00:00,13-00005817,Graffiti Removal,Brick - Unpainted,Front,4035 W NORTH AVE,60639,1149067.79661988,1910326.69518356,30,25,23,,41.90975538027056,-87.72786977309488,"{'latitude': '41.90975538027056', 'longitude': '-87.72786977309488', 'needs_recoding': False}"
