Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Black Carts Delivered,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
2011-06-17T00:00:00,Completed,2011-08-16T00:00:00,11-03046661,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, no carts delivered - gate locked, door hanger left.",10001 S CHARLES ST,60643,1167958.81409323,1838110.33909758,21,22,72,,41.711292116093134,-87.6603419266353,"{'latitude': '41.711292116093134', 'longitude': '-87.6603419266353', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-08-22T00:00:00,11-03027820,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,6643 S SACRAMENTO AVE,60629,1157525.95940377,1860432.39957474,15,8,66,,41.772295428737365,-87.69794739371494,"{'latitude': '41.772295428737365', 'longitude': '-87.69794739371494', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-08-22T00:00:00,11-03035490,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,3007 S EMERALD AVE,60616,1171787.36402708,1884947.94560981,11,9,60,,41.839624621591355,-87.6449585149757,"{'latitude': '41.839624621591355', 'longitude': '-87.6449585149757', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-08-30T00:00:00,11-03047022,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,5633 W WILSON AVE,60630,1137953.57677831,1930022.45987741,45,16,15,,41.964004749519574,-87.76869464771914,"{'latitude': '41.964004749519574', 'longitude': '-87.76869464771914', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-02T00:00:00,11-03038301,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,4758 N LINDER AVE,60630,1138810.87106954,1931067.08882971,45,16,15,,41.96726771864803,-87.7651535573799,"{'latitude': '41.96726771864803', 'longitude': '-87.7651535573799', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-12T00:00:00,11-03033191,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,7820 S MARYLAND AVE,60619,1183257.82818484,1853338.77121234,6,6,69,51,41.75246562912487,-87.60414150871158,"{'latitude': '41.75246562912487', 'longitude': '-87.60414150871158', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-20T00:00:00,11-03035164,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,Cart Approved - Delivered,2110 S TRUMBULL AVE,60623,1153744.03503035,1889741.67757802,24,10,29,,41.853189358953756,-87.71133712486898,"{'latitude': '41.853189358953756', 'longitude': '-87.71133712486898', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-20T00:00:00,11-03042369,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,Cart Approved - Delivered,12223 S NORMAL AVE,60628,1175174.26452185,1823846.87859625,34,5,53,,41.67172268074918,-87.63434557895683,"{'latitude': '41.67172268074918', 'longitude': '-87.63434557895683', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-21T00:00:00,11-03017584,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,6125 N TALMAN AVE,60659,1157554.41671692,1940565.37092901,50,24,2,,41.99298273951021,-87.69568206080434,"{'latitude': '41.99298273951021', 'longitude': '-87.69568206080434', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-21T00:00:00,11-03046096,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,Cart Approved - Delivered,2815 N RICHMOND ST,60618,1156225.24162417,1918571.03902039,35,14,21,,41.932560351283726,-87.70116317010279,"{'latitude': '41.932560351283726', 'longitude': '-87.70116317010279', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-22T00:00:00,11-03044997,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,Cart Approved - Delivered,2240 N MONTICELLO AVE,60647,1151676.03008719,1914646.42797138,26,25,22,,41.92215430784009,-87.71828956674888,"{'latitude': '41.92215430784009', 'longitude': '-87.71828956674888', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-22T00:00:00,11-03047045,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,Cart Approved - Delivered,928 N RICHMOND ST,60622,1156551.0553738,1906195.12697661,26,13,24,,41.89894595372439,-87.70060785182973,"{'latitude': '41.89894595372439', 'longitude': '-87.70060785182973', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-26T00:00:00,11-03043310,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",11717 S EGGLESTON AVE,60628,1175400.68948762,1827208.77463255,34,5,53,,41.68100274796168,-87.63341981612935,"{'latitude': '41.68100274796168', 'longitude': '-87.63341981612935', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-28T00:00:00,11-03040164,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,3823 N NORDICA AVE,60634,1128388.76398608,1924595.01611066,38,16,17,,41.94968954700741,-87.80333190150012,"{'latitude': '41.94968954700741', 'longitude': '-87.80333190150012', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-28T00:00:00,11-03040286,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,3838 N NORA AVE,60634,1128719.53999558,1924706.87939229,38,16,17,,41.950160657332894,-87.80241294763233,"{'latitude': '41.950160657332894', 'longitude': '-87.80241294763233', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-28T00:00:00,11-03048301,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,5424 W WAVELAND AVE,60641,1139423.57997418,1924066.87078375,38,16,15,,41.94786077815365,-87.76291143657143,"{'latitude': '41.94786077815365', 'longitude': '-87.76291143657143', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-09-29T00:00:00,11-03042660,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,6334 S TALMAN AVE,60629,1159797.8683277,1862540.51560567,15,8,66,3,41.77807561176521,-87.68985483967033,"{'latitude': '41.77807561176521', 'longitude': '-87.68985483967033', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-03T00:00:00,11-03034924,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",6627 S VERNON AVE,60637,1180386.43588604,1861170.38100663,20,3,42,,41.77398610149522,-87.6141301719693,"{'latitude': '41.77398610149522', 'longitude': '-87.6141301719693', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-06T00:00:00,11-03046935,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,12805 S LOWE AVE,60628,1174315.34310105,1819953.06882089,9,5,53,,41.66132531935913,-87.63761322391302,"{'latitude': '41.66132531935913', 'longitude': '-87.63761322391302', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-07T00:00:00,11-03027967,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,10604 S CALUMET AVE,60628,1180457.0085772,1834726.62869781,9,5,49,,41.70161358531448,-87.6149776424103,"{'latitude': '41.70161358531448', 'longitude': '-87.6149776424103', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-11T00:00:00,11-03042740,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, no carts delivered - Private Dumpster",11644 S HALSTED ST,60628,1173077.09169882,1827646.71002605,34,5,53,,41.68193186107808,-87.64219337264483,"{'latitude': '41.68193186107808', 'longitude': '-87.64219337264483', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-13T00:00:00,11-03034150,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,10001 S ST LAWRENCE AVE,60628,1182003.84010958,1838778.54671811,9,5,49,,41.712815182413074,-87.60889954148448,"{'latitude': '41.712815182413074', 'longitude': '-87.60889954148448', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-13T00:00:00,11-03035082,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,7204 S CALUMET AVE,60619,1179725.01587395,1857326.11849601,6,3,69,,41.763646286749754,-87.61696976142166,"{'latitude': '41.763646286749754', 'longitude': '-87.61696976142166', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-13T00:00:00,11-03041290,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,7019 S STEWART AVE,60621,1174838.93841357,1858395.0491661,6,7,69,,41.766575570887845,-87.63454964932676,"{'latitude': '41.766575570887845', 'longitude': '-87.63454964932676', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-13T00:00:00,11-03043123,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,437 W 101ST ST,60628,1175082.97167054,1837938.23029443,9,22,73,,41.71056095730702,-87.63516266209031,"{'latitude': '41.71056095730702', 'longitude': '-87.63516266209031', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-14T00:00:00,11-03038685,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",5837 S RACINE AVE,60636,1169321.81436962,1865978.24997998,16,7,68,,41.78757045260012,-87.65455391506639,"{'latitude': '41.78757045260012', 'longitude': '-87.65455391506639', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-17T00:00:00,11-03041382,Garbage Cart Black Maintenance/Replacement,3,Dispatch Crew,Cart Approved - Delivered,10738 S SAWYER AVE,60655,1156588.75638054,1833282.3381764,19,22,74,,41.69792169653126,-87.70240722301749,"{'latitude': '41.69792169653126', 'longitude': '-87.70240722301749', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-17T00:00:00,11-03045184,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,2309 W 91ST ST,60620,1162527.59970811,1844247.71499271,19,22,72,,41.72815556835987,-87.68023953204462,"{'latitude': '41.72815556835987', 'longitude': '-87.68023953204462', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-17T00:00:00,11-03045786,Garbage Cart Black Maintenance/Replacement,3,Dispatch Crew,Cart Approved - Delivered,9158 S BELL AVE,60620,1162971.38698708,1843847.41511497,19,22,72,,41.726615407874434,-87.67873984943137,"{'latitude': '41.726615407874434', 'longitude': '-87.67873984943137', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-18T00:00:00,11-03035954,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,5629 S UNION AVE,60621,1172593.00048834,1867532.7766867,3,7,68,,41.79161419108099,-87.64251054812837,"{'latitude': '41.79161419108099', 'longitude': '-87.64251054812837', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-19T00:00:00,11-03040680,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",9811 S HAMILTON AVE,60643,1163759.70561858,1839555.75860953,19,22,72,,41.71519588560701,-87.67568924163446,"{'latitude': '41.71519588560701', 'longitude': '-87.67568924163446', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-19T00:00:00,11-03040796,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",11230 S GREEN ST,60643,1172657.75702266,1830371.81637387,34,22,75,,41.689582313013105,-87.64365386822271,"{'latitude': '41.689582313013105', 'longitude': '-87.64365386822271', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-21T00:00:00,11-03034175,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,8929 S JEFFERY BLVD,60617,1191066.6361102,1846161.19216863,8,4,48,,41.73252726605221,-87.57546258210981,"{'latitude': '41.73252726605221', 'longitude': '-87.57546258210981', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-25T00:00:00,11-03035110,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",8203 S DR MARTIN LUTHER KING JR DR,60619,1180328.4985754,1850699.90322175,6,6,44,,41.74549126299609,-87.61466836880362,"{'latitude': '41.74549126299609', 'longitude': '-87.61466836880362', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-25T00:00:00,11-03037378,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",4917 N WASHTENAW AVE,60625,1157475.61849179,1932663.16169826,40,20,4,,41.97127235538514,-87.69618872129698,"{'latitude': '41.97127235538514', 'longitude': '-87.69618872129698', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-26T00:00:00,11-03038573,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,8136 S CORNELL AVE,60617,1188678.87020799,1851428.30358569,8,4,45,50,41.747069155152445,-87.58433615764739,"{'latitude': '41.747069155152445', 'longitude': '-87.58433615764739', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-26T00:00:00,11-03046492,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",7915 S RHODES AVE,60619,1181276.21878846,1852646.75161702,6,6,44,51,41.75069445155674,-87.61112890040017,"{'latitude': '41.75069445155674', 'longitude': '-87.61112890040017', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-27T00:00:00,11-03039829,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, no carts delivered - vacant building",155 W 115TH ST,60628,1177178.61000888,1828695.53178436,34,5,53,,41.685153570918104,-87.62762850020499,"{'latitude': '41.685153570918104', 'longitude': '-87.62762850020499', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-28T00:00:00,11-03030430,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,8737 S CORNELL AVE,60617,1188766.63988559,1847268.24499717,8,4,48,,41.73586520235593,-87.58385914737471,"{'latitude': '41.73586520235593', 'longitude': '-87.58385914737471', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-28T00:00:00,11-03034874,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",2238 W 80TH ST,60620,1162750.7609954,1851565.00991473,18,8,70,,41.74844449386158,-87.67964528122974,"{'latitude': '41.74844449386158', 'longitude': '-87.67964528122974', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-28T00:00:00,11-03042613,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,"Area inspected, no carts delivered - gate locked, door hanger left.",8116 S DANTE AVE,60619,1187261.9801985,1851461.15907914,8,4,45,,41.74725825278067,-87.58952778591613,"{'latitude': '41.74725825278067', 'longitude': '-87.58952778591613', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-31T00:00:00,11-03027650,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,Cart Approved - Delivered,3001 N OCONTO AVE,60707,1127230.75530062,1919164.12897449,36,25,17,,41.934587437937886,-87.80770140287741,"{'latitude': '41.934587437937886', 'longitude': '-87.80770140287741', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-31T00:00:00,11-03035975,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,3346 N ORIOLE AVE,60634,1124833.93167136,1921304.15289892,36,16,17,,41.94093986564981,-87.8167715819046,"{'latitude': '41.94093986564981', 'longitude': '-87.8167715819046', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-31T00:00:00,11-03042210,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,Cart Approved - Delivered,10632 S GREEN ST,60643,1172532.81118805,1834338.22987042,34,22,73,,41.700419872207476,-87.64399408533144,"{'latitude': '41.700419872207476', 'longitude': '-87.64399408533144', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-31T00:00:00,11-03046393,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,716 E 88TH ST,60619,1182546.04889808,1846787.29562495,6,6,44,51,41.734910382887186,-87.60646265659375,"{'latitude': '41.734910382887186', 'longitude': '-87.60646265659375', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-10-31T00:00:00,11-03048518,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,3317 N RUTHERFORD AVE,60634,1130832.72872387,1921302.53390839,36,16,17,,41.94055388565534,-87.79442099130202,"{'latitude': '41.94055388565534', 'longitude': '-87.79442099130202', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-01T00:00:00,11-03037801,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,2722 W WILCOX ST,60612,1158241.48910098,1899244.47697139,2,11,27,,41.879379160753324,-87.69479564248067,"{'latitude': '41.879379160753324', 'longitude': '-87.69479564248067', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-01T00:00:00,11-03037840,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,2724 W WILCOX ST,60612,1158228.68910098,1899244.17697139,2,11,27,,41.879378524482604,-87.69486564026565,"{'latitude': '41.879378524482604', 'longitude': '-87.69486564026565', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-02T00:00:00,11-03033747,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,11016 S NORMAL AVE,60628,1174918.97551525,1831954.12558695,34,22,49,,41.69374800308674,-87.63532551857209,"{'latitude': '41.69374800308674', 'longitude': '-87.63532551857209', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-02T00:00:00,11-03036009,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,2045 W CORTEZ ST,60622,1162576.25997062,1906992.03002019,32,13,24,,41.900320354505745,-87.67896835120987,"{'latitude': '41.900320354505745', 'longitude': '-87.67896835120987', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-02T00:00:00,11-03036767,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,437 W 110TH ST,60628,1175208.82013234,1831961.60812965,34,22,49,,41.694164179733974,-87.63438600275414,"{'latitude': '41.694164179733974', 'longitude': '-87.63438600275414', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-03T00:00:00,11-03044957,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",9553 S UNION AVE,60628,1173321.72978996,1841509.1145041,21,22,73,,41.71993726314176,-87.64059809150217,"{'latitude': '41.71993726314176', 'longitude': '-87.64059809150217', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-07T00:00:00,11-03025591,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",202 W 94TH ST,60620,1176570.2252688,1842634.44548521,21,6,49,,41.72365583747168,-87.62896176769176,"{'latitude': '41.72365583747168', 'longitude': '-87.62896176769176', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-07T00:00:00,11-03033870,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,1053 W 104TH PL,60643,1171143.78702351,1835518.37873342,34,22,73,,41.70401107236738,-87.64969323585389,"{'latitude': '41.70401107236738', 'longitude': '-87.64969323585389', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-07T00:00:00,11-03034109,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,2047 W THOMAS ST,60622,1162553.42669702,1907322.76480189,32,13,24,,41.901224934248795,-87.67906907276175,"{'latitude': '41.901224934248795', 'longitude': '-87.67906907276175', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-10T00:00:00,11-03039908,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,440 W 110TH PL,60628,1175118.825311,1831627.61102006,34,22,49,,41.693472256927166,-87.63443810964361,"{'latitude': '41.693472256927166', 'longitude': '-87.63443810964361', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-17T00:00:00,11-03034202,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,Completed,1715 N HUDSON AVE,60614,1172997.15677928,1911758.69310101,43,18,7,,41.913317437223746,-87.63972797382885,"{'latitude': '41.913317437223746', 'longitude': '-87.63972797382885', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-17T00:00:00,11-03040006,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,1952 N HOWE ST,60614,1171630.1191095,1913171.08233254,43,18,7,,41.91758031271187,-87.64501481198897,"{'latitude': '41.91758031271187', 'longitude': '-87.64501481198897', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-18T00:00:00,11-03036180,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",4344 N LEAVITT ST,60618,1160911.6940928,1928818.51501922,47,19,5,,41.960894866633296,-87.68396143371372,"{'latitude': '41.960894866633296', 'longitude': '-87.68396143371372', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-18T00:00:00,11-03036613,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,3138 W WALNUT ST,60612,1155418.21580884,1901462.71153284,27,13,27,,41.88551876690399,-87.7053648712387,"{'latitude': '41.88551876690399', 'longitude': '-87.7053648712387', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-11-21T00:00:00,11-03026235,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,Area inspected no such address as specified,3622 W DOUGLAS BLVD,60623,1152366.31012284,1893214.05762706,24,10,29,,41.86294807311006,-87.71639016718001,"{'latitude': '41.86294807311006', 'longitude': '-87.71639016718001', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-12-01T00:00:00,11-03035877,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",9804 S HARVARD AVE,60628,1175686.92629764,1839894.34506877,21,5,49,,41.71596644074973,-87.6322915836774,"{'latitude': '41.71596644074973', 'longitude': '-87.6322915836774', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-12-01T00:00:00,11-03049370,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,7814 S CORNELL AVE,60649,1188593.11740035,1853495.85500862,8,4,43,42,41.75283033536648,-87.58458470987891,"{'latitude': '41.75283033536648', 'longitude': '-87.58458470987891', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-12-02T00:00:00,11-03034154,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,Cart Approved - Delivered,5950 S SPAULDING AVE,60629,1155412.85641283,1864885.41987213,16,8,66,,41.78468460700348,-87.70586862655242,"{'latitude': '41.78468460700348', 'longitude': '-87.70586862655242', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-12-02T00:00:00,11-03037782,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,5954 S CALIFORNIA AVE,60629,1158729.90638249,1865044.16929439,16,8,66,59,41.78478634453386,-87.69369825107337,"{'latitude': '41.78478634453386', 'longitude': '-87.69369825107337', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-12-02T00:00:00,11-03039259,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",4238 W 21ST ST,60623,1148451.15499987,1889751.68570262,24,10,29,,41.853519298747386,-87.73124652489155,"{'latitude': '41.853519298747386', 'longitude': '-87.73124652489155', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-12-02T00:00:00,11-03043972,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,Cart Approved - Delivered,9341 S PERRY AVE,60620,1177252.86061093,1843025.21097662,21,6,49,,41.72412525999342,-87.62615792305053,"{'latitude': '41.72412525999342', 'longitude': '-87.62615792305053', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-12-12T00:00:00,11-03042934,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",7252 S HERMITAGE AVE,60636,1165936.69529138,1856601.58078545,17,7,67,,41.76148975173195,-87.66751470868532,"{'latitude': '41.76148975173195', 'longitude': '-87.66751470868532', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-12-13T00:00:00,11-03035815,Garbage Cart Black Maintenance/Replacement,,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",119 E GARFIELD BLVD,60637,1178177.56942786,1868463.2910186,20,2,40,,41.794283590214235,-87.62155335523457,"{'latitude': '41.794283590214235', 'longitude': '-87.62155335523457', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-12-16T00:00:00,11-03033473,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",2253 N MANGO AVE,60639,1137685.22570297,1914398.61480164,37,25,19,,41.92184176043478,-87.76941463689298,"{'latitude': '41.92184176043478', 'longitude': '-87.76941463689298', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-12-19T00:00:00,11-03043357,Garbage Cart Black Maintenance/Replacement,0,Dispatch Crew,"Area inspected, cart(s) were on site in working condition",6226 S WOODLAWN AVE,60637,1185286.22112604,1863963.72086561,20,3,42,,41.78151537507668,-87.59637429193128,"{'latitude': '41.78151537507668', 'longitude': '-87.59637429193128', 'needs_recoding': False}"
2011-06-17T00:00:00,Completed,2011-12-20T00:00:00,11-03028651,Garbage Cart Black Maintenance/Replacement,1,Dispatch Crew,Cart Approved - Delivered,151 N LAPORTE AVE,60644,1143356.20012448,1900572.73021149,28,15,25,,41.88327782442522,-87.74890496536882,"{'latitude': '41.88327782442522', 'longitude': '-87.74890496536882', 'needs_recoding': False}"
2012-06-17T00:00:00,Completed - Dup,2012-06-18T00:00:00,12-01094221,Garbage Cart Black Maintenance/Replacement,,,,6210 N HARDING AVE,60659,1148906.67071556,1940940.62130348,39,17,13,,41.994068103553786,-87.72779564775146,"{'latitude': '41.994068103553786', 'longitude': '-87.72779564775146', 'needs_recoding': False}"
2012-06-17T00:00:00,Completed - Dup,2012-06-22T00:00:00,12-01093997,Garbage Cart Black Maintenance/Replacement,,,,3518 W CERMAK RD,60623,1153237.6399077,1889159.39440184,24,10,29,,41.85179420880303,-87.71320844089894,"{'latitude': '41.85179420880303', 'longitude': '-87.71320844089894', 'needs_recoding': False}"
2012-06-17T00:00:00,Completed - Dup,2012-07-18T00:00:00,12-01093501,Garbage Cart Black Maintenance/Replacement,,,,7853 S NORMAL AVE,60620,1174329.68187434,1852732.38808253,17,6,69,32,41.75098243627078,-87.6365903330807,"{'latitude': '41.75098243627078', 'longitude': '-87.6365903330807', 'needs_recoding': False}"
2012-06-17T00:00:00,Completed - Dup,2012-07-19T00:00:00,12-01094247,Garbage Cart Black Maintenance/Replacement,,,,1856 S CENTRAL PARK AVE,60623,1152671.06051982,1890544.24576951,24,10,29,,41.855529563531995,-87.71525715324199,"{'latitude': '41.855529563531995', 'longitude': '-87.71525715324199', 'needs_recoding': False}"
